ID,loc,title,bedroom,bathroom,parking_space,price
2553,Zamfara,Semi-detached duplex,1.0,1.0,3.0,838732.4485
8623,Ekiti,Semi-detached duplex,2.0,7.0,3.0,1546922.05
1821,Ebonyi,Penthouse,3.0,1.0,3.0,1732486.796
6837,Taraba,Bungalow,8.0,7.0,6.0,2458958.165
565,Delta,Mansion,4.0,6.0,4.0,3633684.814
8746,Oyo,Townhouse,3.0,2.0,5.0,1876112.773
1063,Niger,Flat,2.0,1.0,1.0,1025108.68
12737,Gombe,Apartment,9.0,3.0,4.0,2289119.981
2862,Oyo,Semi-detached duplex,4.0,2.0,3.0,1764890.982
9568,Kaduna,Townhouse,6.0,5.0,5.0,2341667.279
4528,Adamawa,Terrace duplex,4.0,5.0,3.0,1710869.056
524,Plateau,Semi-detached duplex,4.0,2.0,4.0,1333941.254
3639,Adamawa,Flat,5.0,2.0,5.0,1727418.657
5915,Enugu,Penthouse,3.0,6.0,3.0,2598589.901
11011,Lagos,Semi-detached duplex,9.0,3.0,3.0,4694730.183
3162,Cross River,Mansion,4.0,1.0,4.0,5016758.543
2998,Benue,Detached duplex,4.0,2.0,3.0,1654353.378
11028,Kebbi,Terrace duplex,9.0,2.0,3.0,2476467.87
10899,Lagos,Townhouse,7.0,6.0,4.0,4731817.028
4783,Adamawa,Flat,4.0,2.0,4.0,2063140.073
298,Niger,Semi-detached duplex,4.0,3.0,6.0,2321517.522
11213,Taraba,Terrace duplex,4.0,7.0,1.0,2554065.831
12823,Kano,Apartment,5.0,1.0,3.0,1645684.223
3400,Ogun,Semi-detached duplex,9.0,2.0,3.0,3345382.501
11473,Benue,Townhouse,4.0,7.0,5.0,3079287.832
5503,Bayelsa,Penthouse,2.0,7.0,3.0,3164653.283
2409,Kaduna,Apartment,3.0,7.0,3.0,1341706.76
3491,Osun,Flat,2.0,2.0,3.0,1251253.912
6788,Bayelsa,Terrace duplex,5.0,2.0,1.0,2745730.572
2731,Yobe,Detached duplex,4.0,2.0,4.0,1343117.824
1412,Delta,Apartment,4.0,2.0,1.0,1773049.202
3194,Anambra,Mansion,7.0,2.0,3.0,4963897.057
7501,Delta,Penthouse,4.0,2.0,6.0,4845590.397
8573,Ogun,Mansion,2.0,5.0,2.0,3474606.687
265,Imo,Terrace duplex,4.0,3.0,1.0,1432242.506
1588,Jigawa,Flat,5.0,4.0,1.0,1521446.689
1544,Zamfara,Detached duplex,5.0,5.0,3.0,2013521.665
2983,Gombe,Townhouse,7.0,5.0,3.0,2507163.687
1141,Ogun,Flat,4.0,2.0,1.0,1933276.774
11235,Kwara,Bungalow,7.0,2.0,1.0,2000678.214
2945,Ogun,Terrace duplex,1.0,2.0,3.0,1454572.303
818,Plateau,Flat,7.0,5.0,4.0,2157114.63
6318,Ekiti,Semi-detached duplex,7.0,2.0,2.0,2385055.396
77,Enugu,Semi-detached duplex,2.0,2.0,5.0,1495882.903
7378,Sokoto,Detached duplex,2.0,1.0,3.0,1201937.799
12037,Osun,Detached duplex,7.0,3.0,3.0,2850660.166
352,Delta,Penthouse,3.0,1.0,1.0,2670588.491
1274,Kano,Townhouse,4.0,2.0,4.0,1651681.623
2060,Taraba,Flat,9.0,3.0,5.0,2512446.539
4228,Jigawa,Bungalow,3.0,5.0,3.0,1195798.057
12378,Borno,Flat,3.0,2.0,6.0,1286888.268
9481,Borno,Terrace duplex,9.0,3.0,6.0,2630644.879
8249,Lagos,Penthouse,1.0,7.0,6.0,3776223.76
11748,Edo,Mansion,5.0,3.0,3.0,4255436.114
8380,Lagos,Apartment,4.0,1.0,5.0,1928085.233
9755,Adamawa,Townhouse,4.0,2.0,6.0,2467772.814
2141,Kwara,Apartment,5.0,5.0,4.0,1603510.062
12100,Borno,Mansion,4.0,7.0,6.0,3129753.945
799,Rivers,Mansion,9.0,2.0,6.0,7405552.756
6701,Nasarawa,Flat,1.0,3.0,3.0,1065990.813
6563,Katsina,Penthouse,2.0,4.0,1.0,1721906.932
11596,Katsina,Townhouse,4.0,5.0,2.0,1836828.516
97,Imo,Cottage,1.0,1.0,2.0,1196790.541
1288,Borno,Apartment,1.0,1.0,3.0,762711.2375
6371,Osun,Mansion,7.0,2.0,3.0,4588418.975
2644,Yobe,Flat,1.0,2.0,3.0,794244.7106
9956,Oyo,Mansion,9.0,4.0,5.0,5835901.309
575,Cross River,Cottage,2.0,2.0,2.0,1088117.714
4542,Delta,Mansion,5.0,4.0,3.0,5203622.322
12011,Kano,Terrace duplex,7.0,7.0,5.0,2662336.268
227,Oyo,Townhouse,3.0,2.0,1.0,1829483.683
2562,Ondo,Apartment,1.0,1.0,1.0,960982.0823
3397,Enugu,Penthouse,2.0,7.0,6.0,2516087.571
1533,Plateau,Bungalow,4.0,1.0,3.0,1303575.102
20,Niger,Penthouse,4.0,2.0,2.0,2095183.963
2068,Cross River,Detached duplex,2.0,2.0,3.0,2018024.956
3180,Anambra,Townhouse,4.0,1.0,3.0,2384351.413
8229,Katsina,Flat,1.0,7.0,2.0,1059765.183
271,Anambra,Detached duplex,4.0,1.0,3.0,2066907.221
2641,Abia,Detached duplex,4.0,2.0,4.0,1693815.3
271,Sokoto,Flat,2.0,5.0,1.0,1025927.745
12792,Kogi,Bungalow,6.0,6.0,6.0,2034832.5
9201,Rivers,Terrace duplex,4.0,2.0,3.0,2657399.943
4869,Benue,Bungalow,4.0,4.0,5.0,1758743.51
10372,Ekiti,Bungalow,4.0,4.0,3.0,1675628.597
2533,Kaduna,Bungalow,4.0,5.0,5.0,1414710.749
167,Zamfara,Bungalow,4.0,2.0,1.0,1349490.916
2323,Katsina,Cottage,4.0,2.0,3.0,1103922.691
2072,Taraba,Flat,4.0,4.0,4.0,1548379.587
1720,Ondo,Terrace duplex,2.0,1.0,4.0,1391383.943
1439,Kwara,Townhouse,4.0,2.0,2.0,1696501.052
6119,Edo,Flat,8.0,4.0,1.0,2635808.398
1166,Enugu,Semi-detached duplex,1.0,2.0,4.0,1316575.948
2149,Osun,Semi-detached duplex,1.0,2.0,1.0,1218343.228
1709,Enugu,Townhouse,3.0,7.0,5.0,2169783.265
2095,Zamfara,Detached duplex,4.0,7.0,3.0,1285931.928
11191,Gombe,Bungalow,2.0,3.0,1.0,1087758.385
3563,Plateau,Bungalow,4.0,5.0,6.0,1254511.188
11787,Kogi,Detached duplex,3.0,5.0,6.0,1881460.669
2128,Nasarawa,Mansion,4.0,1.0,3.0,3595574.766
2354,Borno,Bungalow,4.0,3.0,1.0,1315644.008
2992,Kogi,Apartment,4.0,2.0,1.0,1029950.642
1849,Yobe,Bungalow,7.0,3.0,4.0,1914258.723
6379,Yobe,Penthouse,4.0,1.0,5.0,2410306.104
9340,Ekiti,Detached duplex,3.0,2.0,5.0,1908271.142
9716,Kogi,Semi-detached duplex,6.0,5.0,1.0,2068484.365
6032,Sokoto,Apartment,1.0,1.0,5.0,731630.9999
4388,Ogun,Mansion,9.0,2.0,1.0,5855773.811
2643,Benue,Terrace duplex,4.0,5.0,3.0,1513904.877
3624,Benue,Penthouse,3.0,1.0,1.0,1805527.841
1470,Abia,Semi-detached duplex,3.0,2.0,3.0,1324629.687
7661,Ebonyi,Townhouse,4.0,5.0,4.0,1695645.299
3204,Zamfara,Townhouse,1.0,1.0,4.0,1090586.835
2381,Borno,Semi-detached duplex,3.0,2.0,2.0,1227309.359
2124,Kaduna,Mansion,2.0,1.0,4.0,1506779.418
2393,Anambra,Penthouse,6.0,4.0,6.0,3442143.841
1720,Ondo,Townhouse,3.0,3.0,6.0,2006535.156
6362,Osun,Apartment,8.0,4.0,6.0,2339924.004
261,Niger,Mansion,4.0,1.0,2.0,1552595.707
11016,Borno,Detached duplex,4.0,7.0,1.0,1428064.078
11319,Oyo,Penthouse,7.0,4.0,6.0,3729378.471
201,Zamfara,Bungalow,9.0,2.0,3.0,2243492.693
7571,Ekiti,Terrace duplex,3.0,7.0,3.0,1804337.892
2064,Yobe,Bungalow,5.0,2.0,3.0,1376830.044
8279,Kwara,Townhouse,7.0,2.0,3.0,2546319.753
2013,Zamfara,Flat,5.0,2.0,2.0,1341469.324
8725,Edo,Flat,7.0,5.0,5.0,2559215.236
3859,Gombe,Bungalow,2.0,3.0,6.0,1191861.484
3624,Rivers,Apartment,4.0,3.0,3.0,2908239.934
9282,Borno,Townhouse,1.0,6.0,3.0,1095554.275
308,Kebbi,Flat,8.0,5.0,4.0,2155479.937
11711,Borno,Flat,3.0,2.0,6.0,1204660.53
6185,Gombe,Apartment,5.0,2.0,5.0,1539500.366
9255,Edo,Bungalow,3.0,2.0,2.0,1511246.274
7425,Sokoto,Penthouse,1.0,5.0,3.0,1417993.859
8975,Kano,Terrace duplex,7.0,5.0,3.0,2556694.139
6273,Cross River,Detached duplex,1.0,7.0,3.0,1980949.58
3102,Borno,Apartment,6.0,2.0,5.0,1646143.043
4825,Cross River,Flat,5.0,3.0,4.0,2180317.44
887,Ebonyi,Apartment,9.0,2.0,6.0,2191775.04
4966,Zamfara,Apartment,6.0,2.0,1.0,1510430.625
2687,Jigawa,Terrace duplex,3.0,1.0,2.0,1155107.999
1659,Taraba,Townhouse,2.0,2.0,1.0,1256205.101
12859,Bauchi,Townhouse,4.0,2.0,2.0,1547315.522
511,Bauchi,Detached duplex,4.0,2.0,1.0,1503322.117
3446,Kebbi,Mansion,4.0,2.0,2.0,2591645.752
11581,Lagos,Mansion,5.0,3.0,1.0,6503582.726
2145,Imo,Townhouse,3.0,2.0,3.0,1548955.853
571,Katsina,Apartment,4.0,7.0,4.0,1479935.119
5780,Borno,Flat,4.0,3.0,5.0,1213851.734
3074,Sokoto,Bungalow,3.0,3.0,4.0,1195633.692
2808,Kebbi,Apartment,2.0,1.0,3.0,671054.9985
2197,Zamfara,Semi-detached duplex,6.0,2.0,5.0,1867744.558
12729,Adamawa,Bungalow,7.0,6.0,4.0,2188439.483
9689,Sokoto,Detached duplex,2.0,2.0,3.0,1314774.936
3003,Jigawa,Semi-detached duplex,4.0,2.0,3.0,1336846.787
596,Borno,Townhouse,3.0,2.0,3.0,1233621.736
1457,Ebonyi,Semi-detached duplex,2.0,2.0,4.0,1145511.168
274,Enugu,Apartment,5.0,1.0,3.0,1643457.351
10433,Plateau,Mansion,1.0,6.0,6.0,2544571.498
7229,Ebonyi,Terrace duplex,1.0,3.0,4.0,1085285.245
1954,Lagos,Terrace duplex,4.0,2.0,3.0,4945764.858
2060,Kaduna,Terrace duplex,2.0,1.0,1.0,1198104.113
12467,Borno,Townhouse,5.0,3.0,2.0,1779482.782
2211,Borno,Apartment,3.0,6.0,2.0,1117045.498
2799,Ebonyi,Cottage,2.0,2.0,1.0,691748.015
10585,Benue,Penthouse,1.0,1.0,1.0,1339335.707
3739,Kaduna,Bungalow,7.0,3.0,4.0,2157114.63
1884,Taraba,Penthouse,4.0,7.0,3.0,2352948.754
12667,Kaduna,Apartment,9.0,7.0,4.0,2398756.965
2362,Kano,Bungalow,4.0,1.0,4.0,1533703.376
6286,Anambra,Flat,6.0,5.0,2.0,2263589.956
2462,Abia,Semi-detached duplex,3.0,1.0,3.0,1293609.374
9398,Osun,Mansion,3.0,5.0,5.0,3368002.741
3532,Oyo,Mansion,2.0,1.0,1.0,3823234.314
11656,Sokoto,Townhouse,4.0,3.0,2.0,2184074.472
6485,Akwa Ibom,Detached duplex,4.0,4.0,6.0,2914978.398
7642,Katsina,Apartment,2.0,7.0,1.0,1080746.236
10149,Kaduna,Bungalow,5.0,3.0,1.0,1644136.178
3018,Anambra,Penthouse,4.0,3.0,2.0,2924742.626
10032,Osun,Townhouse,7.0,3.0,5.0,2709414.08
10421,Kaduna,Townhouse,4.0,6.0,4.0,1928036.131
5804,Osun,Penthouse,4.0,2.0,6.0,2450911.108
9589,Jigawa,Mansion,5.0,1.0,3.0,2851811.7
79,Lagos,Mansion,3.0,2.0,3.0,13449422.32
11918,Akwa Ibom,Townhouse,4.0,6.0,2.0,4007292.455
1303,Enugu,Detached duplex,9.0,2.0,4.0,3602195.471
884,Kano,Bungalow,3.0,2.0,3.0,1427682.179
7558,Kogi,Terrace duplex,3.0,3.0,5.0,1490270.353
2316,Gombe,Apartment,5.0,5.0,1.0,1548855.935
2349,Ebonyi,Penthouse,2.0,1.0,4.0,1572135.615
8046,Oyo,Flat,8.0,4.0,3.0,2687859.947
2582,Jigawa,Bungalow,2.0,2.0,3.0,948388.0014
2593,Borno,Semi-detached duplex,4.0,1.0,4.0,1237507.458
1714,Plateau,Terrace duplex,4.0,5.0,3.0,1911562.226
10503,Cross River,Semi-detached duplex,5.0,4.0,2.0,2381480.671
1351,Abia,Bungalow,8.0,3.0,4.0,2182889.183
2284,Yobe,Mansion,1.0,5.0,3.0,2040305.931
3465,Anambra,Apartment,5.0,4.0,2.0,1813744.34
9654,Lagos,Mansion,4.0,7.0,2.0,9469967.983
11914,Kogi,Detached duplex,1.0,2.0,4.0,1316028.004
1387,Cross River,Townhouse,7.0,2.0,1.0,2915615.09
1482,Kaduna,Bungalow,6.0,3.0,6.0,1940857.943
195,Yobe,Detached duplex,4.0,2.0,3.0,1215671.372
8986,Abia,Flat,3.0,1.0,4.0,1140815.2
2834,Kaduna,Mansion,4.0,5.0,1.0,3444015.313
906,Borno,Penthouse,4.0,1.0,3.0,1666187.836
6479,Ondo,Flat,2.0,4.0,2.0,1386238.49
4021,Kwara,Mansion,3.0,2.0,4.0,3046104.053
4384,Adamawa,Penthouse,9.0,2.0,2.0,3487391.479
4409,Abia,Bungalow,8.0,5.0,5.0,2173697.98
949,Ebonyi,Semi-detached duplex,1.0,2.0,4.0,911473.2256
3870,Bauchi,Mansion,4.0,1.0,4.0,2958471.412
1815,Katsina,Semi-detached duplex,4.0,1.0,3.0,1472272.558
3163,Jigawa,Mansion,2.0,6.0,2.0,2332415.879
634,Oyo,Flat,2.0,3.0,1.0,1321056.65
3039,Ebonyi,Flat,5.0,4.0,5.0,1594318.858
3798,Delta,Detached duplex,4.0,6.0,1.0,3401190.492
1801,Ekiti,Semi-detached duplex,5.0,5.0,1.0,2042387.023
1985,Anambra,Semi-detached duplex,1.0,2.0,2.0,1240463.99
788,Ebonyi,Penthouse,4.0,7.0,5.0,1566282.545
2084,Rivers,Flat,2.0,2.0,3.0,1674086.362
2376,Plateau,Apartment,4.0,1.0,3.0,1349707.646
7618,Jigawa,Flat,5.0,4.0,3.0,1539664.731
3385,Edo,Bungalow,4.0,1.0,3.0,1542428.047
1226,Sokoto,Bungalow,2.0,1.0,3.0,946159.69
898,Plateau,Detached duplex,1.0,2.0,4.0,1278983.271
10885,Ondo,Mansion,6.0,2.0,3.0,4530669.539
8506,Jigawa,Detached duplex,5.0,2.0,5.0,1988245.855
5262,Nasarawa,Semi-detached duplex,6.0,2.0,3.0,2192464.802
660,Abia,Townhouse,2.0,1.0,1.0,1095364.53
1113,Kebbi,Terrace duplex,4.0,6.0,4.0,1779365.934
1456,Bauchi,Mansion,3.0,2.0,4.0,1382676.785
1397,Bauchi,Terrace duplex,4.0,1.0,1.0,1305155.769
12589,Ogun,Mansion,6.0,2.0,4.0,4861067.554
1994,Lagos,Semi-detached duplex,5.0,1.0,2.0,2234579.036
1360,Jigawa,Bungalow,4.0,2.0,4.0,1196276.388
6226,Kogi,Mansion,3.0,1.0,2.0,2575223.486
11066,Niger,Semi-detached duplex,4.0,2.0,1.0,1274888.436
730,Bayelsa,Flat,4.0,2.0,4.0,2363223.005
10528,Taraba,Detached duplex,4.0,4.0,5.0,2252017.464
2821,Ondo,Penthouse,4.0,1.0,1.0,2663101.752
5097,Gombe,Mansion,7.0,2.0,3.0,4176077.231
4610,Ondo,Terrace duplex,4.0,7.0,6.0,2228773.972
4156,Sokoto,Detached duplex,3.0,5.0,3.0,1576877.174
342,Abia,Mansion,2.0,1.0,1.0,2873972.644
10971,Kano,Apartment,7.0,2.0,2.0,2000113.153
1078,Zamfara,Detached duplex,4.0,2.0,4.0,1565143.68
12761,Cross River,Bungalow,4.0,3.0,6.0,2014581.238
6549,Cross River,Bungalow,9.0,7.0,5.0,3300058.773
10135,Benue,Detached duplex,9.0,6.0,4.0,3228358.749
1486,Rivers,Terrace duplex,5.0,4.0,3.0,2771931.435
1331,Gombe,Mansion,2.0,4.0,6.0,2692540.224
1141,Kogi,Terrace duplex,1.0,1.0,3.0,876894.0685
6660,Yobe,Apartment,1.0,4.0,1.0,739817.1227
2724,Kwara,Detached duplex,5.0,2.0,1.0,1863680.011
1975,Kano,Flat,4.0,1.0,4.0,1493407.438
3804,Bauchi,Penthouse,9.0,6.0,6.0,3367912.17
2290,Kogi,Townhouse,4.0,2.0,4.0,1554895.235
11030,Sokoto,Detached duplex,8.0,4.0,6.0,2690758.459
751,Zamfara,Terrace duplex,2.0,5.0,1.0,1134848.047
711,Osun,Mansion,5.0,1.0,2.0,5093536.6
12574,Taraba,Apartment,4.0,2.0,2.0,798954.6855
9123,Abia,Mansion,7.0,7.0,5.0,3952399.109
1723,Benue,Bungalow,4.0,1.0,1.0,1493019.988
5690,Kogi,Penthouse,8.0,2.0,6.0,3367367.766
5808,Ebonyi,Terrace duplex,4.0,3.0,6.0,2507303.272
1153,Plateau,Flat,4.0,2.0,3.0,1381004.648
9865,Edo,Semi-detached duplex,1.0,6.0,3.0,1447227.478
3076,Bauchi,Townhouse,3.0,5.0,5.0,1524241.141
11761,Gombe,Mansion,4.0,2.0,1.0,2908633.893
12881,Borno,Mansion,4.0,4.0,2.0,2761391.667
2893,Nasarawa,Terrace duplex,1.0,2.0,4.0,1251525.377
9658,Anambra,Mansion,7.0,3.0,5.0,4994523.831
3190,Yobe,Bungalow,4.0,2.0,2.0,798954.6855
2788,Ekiti,Semi-detached duplex,2.0,2.0,3.0,1357992.782
2924,Edo,Apartment,4.0,4.0,4.0,1277824.45
7907,Kebbi,Townhouse,6.0,2.0,1.0,1957691.297
8603,Cross River,Flat,7.0,6.0,5.0,2792926.902
2032,Kano,Apartment,3.0,2.0,4.0,1270538.242
2206,Enugu,Penthouse,4.0,4.0,5.0,2833717.174
3394,Lagos,Detached duplex,5.0,1.0,2.0,5978497.343
10985,Kwara,Detached duplex,1.0,5.0,3.0,1402171.348
3229,Benue,Mansion,5.0,2.0,2.0,4300543.07
559,Borno,Townhouse,4.0,1.0,2.0,1080213.031
3558,Borno,Cottage,3.0,2.0,4.0,1290367.659
724,Delta,Detached duplex,3.0,1.0,2.0,2114177.071
80,Ekiti,Semi-detached duplex,4.0,2.0,2.0,1598554.007
2325,Benue,Apartment,4.0,2.0,4.0,1281097.861
4143,Gombe,Detached duplex,7.0,3.0,3.0,2549198.477
6583,Abia,Detached duplex,9.0,1.0,1.0,2670173.218
1177,Rivers,Cottage,3.0,1.0,3.0,1398380.1
1949,Bayelsa,Penthouse,9.0,7.0,4.0,5834908.698
11842,Taraba,Apartment,4.0,3.0,1.0,1675506.242
12738,Delta,Bungalow,2.0,4.0,5.0,1726265.911
2295,Borno,Cottage,4.0,1.0,4.0,1292422.725
727,Imo,Mansion,3.0,1.0,3.0,1851361.02
8120,Ogun,Townhouse,3.0,2.0,6.0,2397908.375
12476,Ebonyi,Mansion,4.0,4.0,3.0,4260068.741
12207,Bauchi,Semi-detached duplex,9.0,7.0,6.0,2630644.879
2016,Niger,Penthouse,4.0,5.0,5.0,1908143.845
752,Sokoto,Flat,9.0,3.0,3.0,2270901.939
2236,Benue,Apartment,4.0,5.0,3.0,1232234.141
1411,Zamfara,Bungalow,2.0,1.0,4.0,949960.8998
1272,Kogi,Penthouse,5.0,2.0,2.0,2165837.932
16,Adamawa,Cottage,1.0,1.0,3.0,1108365.155
8223,Ebonyi,Mansion,5.0,2.0,1.0,2873640.809
7422,Kano,Semi-detached duplex,4.0,4.0,6.0,2134496.991
2669,Osun,Apartment,5.0,1.0,4.0,1570342.531
2447,Adamawa,Apartment,2.0,1.0,3.0,978926.0632
1059,Akwa Ibom,Penthouse,4.0,2.0,4.0,3144161.063
3376,Borno,Mansion,2.0,2.0,1.0,3160315.174
2201,Imo,Bungalow,1.0,5.0,3.0,1206741.322
11700,Ogun,Apartment,4.0,3.0,2.0,2552871.514
8282,Yobe,Apartment,7.0,4.0,4.0,1780561.386
584,Osun,Apartment,4.0,2.0,4.0,931108.2366
9493,Abia,Penthouse,1.0,6.0,6.0,1551346.839
1369,Akwa Ibom,Terrace duplex,2.0,1.0,1.0,1623607.236
979,Adamawa,Bungalow,3.0,3.0,5.0,1446035.601
92,Bayelsa,Bungalow,2.0,4.0,2.0,1878907.755
6961,Oyo,Penthouse,7.0,3.0,1.0,3454290.446
261,Lagos,Bungalow,4.0,6.0,4.0,2751396.949
5397,Rivers,Townhouse,8.0,1.0,6.0,3828031.649
6089,Plateau,Semi-detached duplex,3.0,6.0,2.0,1525722.139
11207,Adamawa,Terrace duplex,4.0,3.0,5.0,1687234.532
76,Yobe,Mansion,6.0,1.0,2.0,3140597.975
2474,Ebonyi,Semi-detached duplex,4.0,1.0,2.0,1354338.026
2900,Plateau,Flat,4.0,1.0,3.0,1454405.03
672,Bauchi,Flat,1.0,2.0,3.0,856395.6821
1522,Kaduna,Bungalow,5.0,3.0,1.0,1612811.326
2130,Adamawa,Bungalow,3.0,3.0,2.0,1352248.889
1376,Benue,Detached duplex,5.0,2.0,3.0,1953624.813
6143,Bauchi,Penthouse,7.0,2.0,1.0,2613847.903
5136,Zamfara,Semi-detached duplex,6.0,2.0,2.0,1806258.665
2487,Kwara,Terrace duplex,5.0,4.0,4.0,1899744.964
1459,Enugu,Penthouse,5.0,1.0,3.0,3008875.942
2096,Enugu,Detached duplex,3.0,1.0,2.0,1781999.669
889,Benue,Detached duplex,3.0,7.0,3.0,1967604.013
3360,Borno,Flat,2.0,7.0,4.0,1135400.363
546,Nasarawa,Mansion,1.0,2.0,2.0,1402593.143
2369,Edo,Apartment,2.0,2.0,3.0,1177694.557
2147,Yobe,Detached duplex,8.0,7.0,3.0,2753721.982
11797,Anambra,Flat,3.0,1.0,3.0,1472090.208
2878,Benue,Townhouse,4.0,1.0,2.0,1126028.756
9210,Yobe,Detached duplex,9.0,2.0,2.0,2770598.452
233,Lagos,Bungalow,4.0,1.0,2.0,1774251.73
5190,Kano,Detached duplex,8.0,6.0,3.0,3242360.32
4385,Cross River,Penthouse,3.0,2.0,4.0,2600365.438
716,Jigawa,Semi-detached duplex,1.0,2.0,1.0,906603.5672
10979,Plateau,Detached duplex,4.0,4.0,6.0,2057652.911
2146,Kano,Mansion,1.0,1.0,1.0,3254027.666
2549,Lagos,Cottage,1.0,1.0,1.0,3400272.153
11594,Taraba,Townhouse,4.0,2.0,4.0,1732255.803
6166,Adamawa,Bungalow,4.0,1.0,5.0,1475225.65
10806,Katsina,Mansion,7.0,1.0,4.0,3927940.105
2368,Adamawa,Detached duplex,1.0,4.0,2.0,1301842.972
2891,Bauchi,Mansion,8.0,2.0,1.0,4073047.906
914,Osun,Apartment,5.0,1.0,2.0,1574784.042
466,Kaduna,Townhouse,3.0,2.0,3.0,1425046.12
6723,Sokoto,Bungalow,8.0,7.0,2.0,2173862.345
4515,Ogun,Penthouse,4.0,3.0,4.0,3265924.403
1957,Yobe,Bungalow,2.0,3.0,1.0,971109.2529
387,Yobe,Cottage,3.0,1.0,3.0,924695.1594
9483,Kaduna,Apartment,8.0,4.0,1.0,2073416.565
2551,Nasarawa,Penthouse,5.0,1.0,1.0,2494433.354
4664,Adamawa,Apartment,5.0,2.0,4.0,1493873.078
7963,Edo,Apartment,6.0,1.0,3.0,1934713.287
8119,Benue,Townhouse,4.0,7.0,3.0,2019243.746
6966,Taraba,Detached duplex,6.0,3.0,5.0,2435014.061
6326,Ekiti,Townhouse,3.0,2.0,3.0,1669353.737
10929,Anambra,Semi-detached duplex,8.0,7.0,1.0,3002290.05
4203,Gombe,Mansion,7.0,1.0,3.0,3829042.161
1216,Ekiti,Penthouse,5.0,4.0,4.0,2809994.13
9159,Plateau,Semi-detached duplex,5.0,5.0,1.0,1864715.831
5173,Bayelsa,Apartment,3.0,5.0,2.0,1939738.249
5606,Anambra,Apartment,4.0,5.0,3.0,2048986.964
3007,Rivers,Terrace duplex,8.0,3.0,3.0,3597814.176
5556,Ekiti,Mansion,1.0,4.0,3.0,2519654.096
8626,Zamfara,Townhouse,4.0,3.0,3.0,1220790.34
2707,Ogun,Townhouse,4.0,2.0,3.0,2397573.452
9087,Kaduna,Townhouse,1.0,1.0,2.0,1072357.327
3332,Lagos,Detached duplex,3.0,2.0,1.0,5228732.276
947,Ondo,Terrace duplex,5.0,2.0,3.0,1936552.762
8835,Akwa Ibom,Semi-detached duplex,7.0,2.0,5.0,3279315.901
1664,Taraba,Terrace duplex,5.0,5.0,3.0,1911562.226
3104,Anambra,Flat,4.0,2.0,1.0,1586528.354
11678,Sokoto,Mansion,4.0,6.0,6.0,3064656.986
1200,Gombe,Apartment,3.0,2.0,2.0,1146727.216
10965,Yobe,Terrace duplex,5.0,2.0,3.0,1635529.03
1373,Kano,Flat,8.0,2.0,4.0,2624335.422
1801,Kaduna,Mansion,3.0,2.0,2.0,1661006.905
4367,Ekiti,Flat,4.0,5.0,4.0,1734292.253
4620,Nasarawa,Townhouse,8.0,4.0,4.0,2957975.318
6046,Katsina,Flat,2.0,6.0,5.0,1265015.421
7718,Abia,Detached duplex,1.0,2.0,5.0,1147592.978
2411,Ekiti,Detached duplex,1.0,2.0,2.0,1336721.092
2178,Kano,Mansion,4.0,1.0,4.0,1986630.621
3118,Ekiti,Bungalow,4.0,3.0,1.0,1664022.661
218,Niger,Apartment,4.0,2.0,4.0,1190402.262
618,Sokoto,Terrace duplex,1.0,3.0,2.0,936787.3364
8896,Abia,Bungalow,4.0,5.0,5.0,935836.5498
2612,Ogun,Townhouse,1.0,1.0,4.0,1519943.066
1011,Jigawa,Flat,1.0,2.0,4.0,972436.9994
11224,Akwa Ibom,Townhouse,7.0,1.0,4.0,3238440.147
2830,Cross River,Semi-detached duplex,4.0,2.0,2.0,2026581.617
12150,Delta,Detached duplex,4.0,1.0,2.0,2549385.761
7073,Edo,Semi-detached duplex,1.0,7.0,5.0,1549836.045
839,Anambra,Semi-detached duplex,1.0,1.0,3.0,1184926.302
9772,Edo,Flat,5.0,1.0,4.0,1944098.841
2321,Ogun,Townhouse,4.0,2.0,1.0,2354890.101
1318,Rivers,Townhouse,7.0,4.0,6.0,3729378.471
1257,Kebbi,Penthouse,8.0,2.0,5.0,2878368.522
6242,Bayelsa,Apartment,4.0,2.0,3.0,2060922.53
1014,Ogun,Bungalow,3.0,1.0,2.0,1625780.93
1050,Kwara,Townhouse,2.0,7.0,3.0,1529732.461
3682,Katsina,Terrace duplex,4.0,7.0,1.0,1734503.579
12680,Kaduna,Terrace duplex,8.0,7.0,6.0,2671181.816
3360,Zamfara,Terrace duplex,1.0,3.0,3.0,951312.5358
568,Imo,Bungalow,2.0,3.0,4.0,1309917.568
5857,Lagos,Semi-detached duplex,8.0,7.0,3.0,4670623.404
2001,Imo,Townhouse,1.0,2.0,3.0,1225796.691
309,Oyo,Cottage,3.0,1.0,1.0,1130947.028
11676,Cross River,Apartment,7.0,7.0,5.0,2563100.665
11681,Kebbi,Bungalow,7.0,6.0,3.0,1978268.418
645,Zamfara,Detached duplex,2.0,2.0,1.0,1295429.709
810,Ekiti,Detached duplex,1.0,2.0,3.0,1364259.922
5868,Kaduna,Mansion,2.0,2.0,3.0,2395400.259
1817,Kogi,Penthouse,7.0,1.0,1.0,2792189.647
2159,Kano,Detached duplex,9.0,6.0,3.0,3490749.394
11059,Ogun,Terrace duplex,8.0,6.0,3.0,3177946.528
7431,Taraba,Bungalow,6.0,2.0,6.0,1909533.091
4832,Rivers,Detached duplex,5.0,6.0,3.0,3336335.589
6749,Borno,Mansion,3.0,7.0,2.0,2674700.625
