,ID,loc,title,bedroom,bathroom,parking_space,price,region,log_price,sqrt_price,bath_to_bed_ratio
6659,12070,Ondo,Flat,4.0,1.0,4.0,1124408.876,South West,13.93276801197126,1060.3814766394214,0.25
6660,202,Ondo,Mansion,4.0,2.0,1.0,5131241.211,South West,15.450858139343406,2265.224318031219,0.5
6661,12090,Cross River,Bungalow,8.0,3.0,5.0,2808570.734,South South,14.84818627632378,1675.879092894234,0.375
6664,5175,Bauchi,Semi-detached duplex,1.0,6.0,3.0,1095440.438,North East,13.906667066845369,1046.6329050818154,6.0
6665,826,Rivers,Flat,3.0,2.0,2.0,1855046.551,South South,14.433420348587507,1362.0009364901332,0.667
6666,6411,Sokoto,Townhouse,4.0,5.0,5.0,1718417.852,North West,14.356914571976425,1310.8843778152213,1.25
6667,2212,Ekiti,Detached duplex,2.0,2.0,3.0,1614220.515,South West,14.294362744873547,1270.5197814280577,1.0
6669,1787,Nasarawa,Terrace duplex,3.0,1.0,3.0,1493258.685,North Central,14.216471326750415,1221.9896419364609,0.333
6670,1729,Imo,Bungalow,4.0,1.0,3.0,1499188.318,South East,14.22043439828012,1224.413458763011,0.25
6671,3390,Adamawa,Detached duplex,5.0,1.0,3.0,2122802.448,North East,14.568247683129107,1456.9840246207232,0.2
6672,4113,Delta,Bungalow,4.0,4.0,3.0,2119837.483,South South,14.566849984747483,1455.9661682195779,1.0
6673,10931,Bayelsa,Terrace duplex,2.0,7.0,3.0,2320453.564,South South,14.657273226258658,1523.3035035737296,3.5
6675,3885,Kebbi,Detached duplex,8.0,5.0,1.0,2603197.132,North West,14.772250913725344,1613.4426336253794,0.625
6676,84,Borno,Townhouse,3.0,2.0,3.0,1258881.039,North East,14.045733820079244,1121.9986804805076,0.667
6678,1825,Lagos,Detached duplex,6.0,2.0,2.0,4651369.268,South West,15.352672200453425,2156.7033333307572,0.333
6679,1961,Kebbi,Flat,1.0,2.0,3.0,592012.5733,North West,13.291283152323038,769.4235331077417,2.0
6680,8113,Benue,Townhouse,4.0,5.0,4.0,2974949.926,North Central,14.905737765223575,1724.804315277533,1.25
6681,3462,Cross River,Semi-detached duplex,5.0,7.0,3.0,2559054.461,South South,14.755148397056926,1599.7044917734027,1.4
6683,112,Ogun,Flat,4.0,2.0,1.0,1828367.806,South West,14.418934217540233,1352.1715150083587,0.5
6685,6689,Ogun,Terrace duplex,4.0,6.0,1.0,2207861.064,South West,14.607534760486287,1485.8872985526189,1.5
6686,2540,Oyo,Townhouse,1.0,2.0,4.0,1583878.664,South West,14.2753872474124,1258.5224129907263,2.0
6687,9311,Abia,Flat,7.0,2.0,4.0,1941667.969,South East,14.479057939477318,1393.4374650482166,0.286
6689,12091,Rivers,Bungalow,4.0,3.0,2.0,1941607.071,South South,14.479026575229677,1393.4156131606965,0.75
6691,3471,Nasarawa,Townhouse,3.0,2.0,3.0,1607885.938,North Central,14.290430792125505,1268.024423266366,0.667
6692,2413,Imo,Flat,1.0,2.0,2.0,1057804.15,South East,13.871705760843227,1028.4960622190054,2.0
6693,10847,Osun,Semi-detached duplex,4.0,6.0,3.0,2791234.617,South West,14.8419945709704,1670.6988409046078,1.5
6694,1460,Kano,Townhouse,2.0,2.0,1.0,1335028.988,North West,14.104463563438422,1155.4345450954804,1.0
6695,11202,Anambra,Townhouse,7.0,7.0,6.0,3166237.601,South East,14.968054564301408,1779.392480876549,1.0
6696,9608,Benue,Mansion,5.0,6.0,5.0,3716207.725,North Central,15.128214277514974,1927.7468000232811,1.2
6697,315,Nasarawa,Bungalow,4.0,3.0,4.0,1449620.638,North Central,14.186812451200412,1204.0019260781937,0.75
6699,3359,Yobe,Bungalow,4.0,1.0,3.0,1008502.588,North East,13.823977202560519,1004.2422954645955,0.25
6701,6339,Katsina,Townhouse,5.0,6.0,1.0,2061801.845,North West,14.539090840493182,1435.8975746897827,1.2
6702,3411,Gombe,Apartment,8.0,3.0,6.0,2137097.53,North East,14.574959172005775,1461.8815034057993,0.375
6703,10774,Nasarawa,Mansion,1.0,3.0,3.0,2435958.006,North Central,14.705850668747077,1560.7555881687563,3.0
6704,11384,Edo,Penthouse,8.0,2.0,1.0,3680200.837,South South,15.118477883927676,1918.3849553726175,0.25
6705,345,Kaduna,Mansion,6.0,5.0,3.0,3858180.466,North West,15.16570624844037,1964.2251566457446,0.833
6706,3549,Kaduna,Penthouse,2.0,7.0,3.0,2043783.122,North West,14.530313119979557,1429.609429879364,3.5
6707,3250,Rivers,Townhouse,1.0,3.0,4.0,1910889.739,South South,14.463079523493972,1382.3493549027323,3.0
6708,784,Kogi,Semi-detached duplex,1.0,2.0,3.0,871197.9506,North Central,13.677624498210609,933.3798533287506,2.0
6709,1743,Adamawa,Mansion,4.0,2.0,3.0,1234731.591,North East,14.026364169200821,1111.1847690640832,0.5
6710,2098,Abia,Semi-detached duplex,4.0,2.0,4.0,1046488.624,South East,13.860950950288323,1022.9802656943094,0.5
6712,4775,Lagos,Terrace duplex,5.0,1.0,3.0,3164212.655,South West,14.967414816420238,1778.8233906152684,0.2
6713,9335,Ekiti,Penthouse,7.0,7.0,3.0,3441268.61,South West,15.051350743342965,1855.0656619106505,1.0
6714,9403,Lagos,Flat,8.0,2.0,5.0,3991900.653,South West,15.19977802958077,1997.9741372199992,0.25
6715,1953,Kaduna,Detached duplex,3.0,1.0,1.0,1570868.907,North West,14.267139468179916,1253.3430922935665,0.333
6716,12239,Oyo,Flat,9.0,5.0,3.0,2948924.151,South West,14.896950967222491,1717.243183419285,0.556
6717,5465,Benue,Detached duplex,3.0,5.0,3.0,1738318.909,North Central,14.36842905991965,1318.4532259431883,1.667
6718,4824,Kebbi,Apartment,8.0,7.0,5.0,2045098.032,North West,14.53095628371839,1430.0692402817424,0.875
6720,2192,Adamawa,Mansion,3.0,3.0,4.0,2822914.479,North East,14.853280412409049,1680.1531117728525,1.0
6722,11440,Sokoto,Apartment,4.0,2.0,6.0,1249784.594,North West,14.03848176962886,1117.9376521076656,0.5
6724,2473,Nasarawa,Penthouse,4.0,1.0,3.0,2261489.475,North Central,14.63153421389849,1503.824948256944,0.25
6725,4321,Sokoto,Mansion,4.0,1.0,6.0,2739172.191,North West,14.823166312643798,1655.0444679826583,0.25
6726,2752,Abia,Semi-detached duplex,2.0,1.0,4.0,1079995.866,South East,13.892467771315298,1039.2284955677455,0.5
6727,11902,Ekiti,Mansion,6.0,5.0,3.0,4216477.178,South West,15.254510545436235,2053.406237937345,0.833
6728,2123,Gombe,Flat,3.0,2.0,2.0,810734.5892,North East,13.60569601590997,900.4080126253875,0.667
6729,2086,Anambra,Detached duplex,4.0,1.0,3.0,2022774.121,South East,14.519980454453762,1422.2426378786427,0.25
6730,11856,Kaduna,Flat,1.0,2.0,2.0,903140.9211,North West,13.713633879027201,950.3372670268172,2.0
6732,231,Ebonyi,Townhouse,8.0,1.0,2.0,2321466.348,South East,14.65770959053692,1523.6358974505688,0.125
6733,1278,Edo,Apartment,9.0,1.0,5.0,2597754.811,South South,14.770158095700475,1611.7551957415867,0.111
6734,3354,Nasarawa,Semi-detached duplex,7.0,3.0,2.0,2424700.912,North Central,14.70121873948957,1557.1451159092398,0.429
6735,705,Lagos,Flat,1.0,1.0,5.0,1906983.181,South West,14.461033064931707,1380.9356179778983,1.0
6738,3948,Enugu,Mansion,1.0,2.0,2.0,3916725.89,South East,15.180766630623078,1979.0719769629402,2.0
6740,8374,Abia,Flat,1.0,4.0,5.0,908427.3039,South East,13.719470145895256,953.1145282178842,4.0
6743,1927,Yobe,Terrace duplex,2.0,3.0,4.0,1118959.188,North East,13.927909514779083,1057.808672681407,1.5
6744,12974,Akwa Ibom,Apartment,3.0,2.0,3.0,1683797.512,South South,14.336562224274441,1297.612234837511,0.667
6745,1313,Oyo,Flat,5.0,2.0,4.0,1983254.907,South West,14.500249945382794,1408.2808338538161,0.4
6747,7093,Ekiti,Mansion,4.0,3.0,6.0,3591184.444,South West,15.093992634740767,1895.042069190022,0.75
6748,8982,Nasarawa,Semi-detached duplex,7.0,2.0,6.0,2490459.783,North Central,14.727977903202072,1578.1190648997306,0.286
6749,5171,Abia,Semi-detached duplex,5.0,6.0,6.0,1820356.529,South East,14.414542934922993,1349.2058882913311,1.2
6750,3787,Edo,Cottage,4.0,2.0,2.0,1831257.602,South South,14.420513503001697,1353.2396690904386,0.5
6751,11181,Kano,Detached duplex,9.0,7.0,2.0,3506998.129,North West,15.070270995617753,1872.6980880537044,0.778
6753,7550,Yobe,Flat,5.0,6.0,3.0,1576265.181,North East,14.270568797301328,1255.4939987909142,1.2
6754,12998,Bayelsa,Penthouse,4.0,6.0,6.0,4067372.004,South South,15.21850764960233,2016.7726703820638,1.5
6755,4197,Ogun,Flat,2.0,7.0,6.0,1753134.231,South West,14.376915733133881,1324.0597535609938,3.5
6756,2549,Ondo,Penthouse,2.0,1.0,3.0,2179391.09,South West,14.594556079235387,1476.2760886771823,0.5
6757,7513,Nasarawa,Mansion,3.0,5.0,4.0,3312372.648,North Central,15.01317530265076,1819.9924856987734,1.667
6758,2523,Ebonyi,Semi-detached duplex,4.0,1.0,3.0,949922.7558,South East,13.764135950586702,974.6398082368686,0.25
6759,3564,Kaduna,Flat,3.0,2.0,1.0,1206128.86,North West,14.002926499649204,1098.238981278665,0.667
6760,7169,Bauchi,Flat,8.0,2.0,4.0,2128070.691,North East,14.570726348346806,1458.7908318192844,0.25
6761,2363,Bayelsa,Mansion,5.0,2.0,1.0,7602273.408,South South,15.843957893156892,2757.2220454653266,0.4
6762,5674,Taraba,Flat,4.0,7.0,3.0,2198943.715,North East,14.603487673483992,1482.883581067644,1.75
6763,423,Taraba,Bungalow,5.0,3.0,2.0,1456209.794,North East,14.191347586644618,1206.7351797308306,0.6
6764,10709,Akwa Ibom,Townhouse,7.0,2.0,6.0,3375251.569,South South,15.03198041847384,1837.1857742209959,0.286
6765,8944,Ekiti,Detached duplex,4.0,2.0,3.0,2078452.332,South West,14.54713410356532,1441.683852999679,0.5
6766,2043,Edo,Bungalow,3.0,3.0,6.0,1654505.438,South South,14.319012693131995,1286.2758016848486,1.0
6767,7432,Bayelsa,Flat,4.0,3.0,3.0,2361158.249,South South,14.67466284008155,1536.6060812713192,0.75
6768,2925,Jigawa,Cottage,1.0,2.0,4.0,932207.7856,North West,13.745311014741725,965.5090810551706,2.0
6769,1201,Bauchi,Semi-detached duplex,4.0,2.0,2.0,884321.4802,North East,13.692575940894168,940.3836877572899,0.5
6770,6736,Anambra,Penthouse,4.0,3.0,6.0,3665749.864,South East,15.114543473739142,1914.6148082577863,0.75
6772,6721,Akwa Ibom,Penthouse,6.0,2.0,6.0,3868510.749,South South,15.168380171564142,1966.8530064547274,0.333
6773,11776,Gombe,Mansion,1.0,2.0,4.0,2222483.981,North East,14.614136038695177,1490.7997789777137,2.0
6774,2129,Lagos,Townhouse,4.0,2.0,3.0,3766504.372,South West,15.141657907006538,1940.7484051262286,0.5
6775,6598,Borno,Flat,4.0,7.0,3.0,1461717.076,North East,14.195122382096894,1209.0149196763455,1.75
6777,2686,Sokoto,Townhouse,8.0,5.0,3.0,2481285.13,North West,14.72428718150381,1575.2095511391492,0.625
6778,2454,Ekiti,Bungalow,4.0,2.0,2.0,1081026.47,South West,13.893421582908047,1039.7242278604456,0.5
6779,4557,Abia,Semi-detached duplex,3.0,7.0,4.0,1437631.189,South East,14.17850730940257,1199.0125891749428,2.333
6780,1284,Edo,Apartment,2.0,2.0,1.0,1136463.471,South South,13.94343178009518,1066.0504073447935,1.0
6781,5887,Abia,Flat,7.0,2.0,4.0,1886849.477,South East,14.450419052753544,1373.6263964411867,0.286
6782,4599,Nasarawa,Penthouse,6.0,1.0,3.0,2980808.822,North Central,14.907705238433241,1726.5019032714677,0.167
6783,1322,Katsina,Apartment,3.0,2.0,4.0,1152807.755,North West,13.95771105074406,1073.688853905078,0.667
6786,1627,Delta,Cottage,5.0,1.0,1.0,2200105.86,South South,14.60401603535272,1483.275382388584,0.2
6787,673,Akwa Ibom,Semi-detached duplex,4.0,1.0,4.0,2262641.116,South South,14.632043324323892,1504.207803463338,0.25
6788,1083,Jigawa,Penthouse,2.0,1.0,3.0,1614640.174,North West,14.294622687337954,1270.6849231811952,0.5
6789,11991,Borno,Terrace duplex,5.0,2.0,5.0,1676519.625,North East,14.33223055075489,1294.8048598147907,0.4
6791,2661,Yobe,Townhouse,1.0,1.0,1.0,999322.9095,North East,13.814833238134979,999.6613974241478,1.0
6792,2594,Nasarawa,Detached duplex,4.0,2.0,4.0,1993224.904,North Central,14.505264439792567,1411.816172169734,0.5
6793,3381,Imo,Cottage,5.0,1.0,2.0,1704858.29,South East,14.348992550876062,1305.7022210289756,0.2
6794,3977,Kogi,Penthouse,1.0,2.0,1.0,1344750.193,North Central,14.11171882365658,1159.633646027917,2.0
6795,2324,Adamawa,Semi-detached duplex,2.0,1.0,1.0,1171287.713,North East,13.97361431094916,1082.260464490873,0.5
6796,2674,Kebbi,Bungalow,3.0,3.0,2.0,805302.7908,North West,13.598973623318424,897.3866450978642,1.0
6797,2165,Gombe,Penthouse,4.0,1.0,3.0,1272979.557,North East,14.056870818494652,1128.2639571483262,0.25
6798,7382,Sokoto,Bungalow,4.0,7.0,4.0,1305270.675,North West,14.081920991024768,1142.4844309661291,1.75
6799,12878,Ogun,Semi-detached duplex,2.0,2.0,3.0,1646263.396,South West,14.31401866928822,1283.0679623465,1.0
6801,10229,Niger,Bungalow,4.0,1.0,5.0,1857387.618,North Central,14.434681551994084,1362.8600874631263,0.25
6802,5539,Kwara,Bungalow,7.0,3.0,4.0,2031815.22,North Central,14.524440148506297,1425.4175598750003,0.429
6804,12238,Cross River,Bungalow,3.0,3.0,1.0,1652175.565,South South,14.317603501629431,1285.3698164341654,1.0
6805,2865,Kwara,Detached duplex,4.0,6.0,1.0,1566920.798,North Central,14.264622976346677,1251.7670701851841,1.5
6806,11407,Niger,Penthouse,3.0,3.0,1.0,1907773.564,North Central,14.461447446798832,1381.2217649602833,1.0
6807,418,Plateau,Flat,4.0,1.0,2.0,1026559.651,North Central,13.841723624809733,1013.1928005073861,0.25
6808,2269,Kano,Bungalow,4.0,3.0,4.0,1442144.576,North West,14.181641852550218,1200.893240883635,0.75
6809,2392,Oyo,Mansion,3.0,2.0,2.0,4852829.091,South West,15.395072410581967,2202.913772938015,0.667
6810,10660,Nasarawa,Bungalow,5.0,3.0,1.0,1794234.913,North Central,14.400089256729727,1339.4905423331663,0.6
6811,2910,Osun,Mansion,8.0,5.0,4.0,5018797.135,South West,15.428700848413929,2240.2672016971546,0.625
6812,12695,Ekiti,Penthouse,7.0,2.0,1.0,3116877.186,South West,14.952342156625772,1765.4679793187981,0.286
6813,11952,Niger,Detached duplex,4.0,2.0,5.0,1301584.684,North Central,14.079093067761802,1140.8701433555004,0.5
6814,4830,Abia,Terrace duplex,4.0,6.0,6.0,2011581.462,South East,14.514431767687672,1418.3023168563182,1.5
6815,1889,Niger,Semi-detached duplex,1.0,7.0,3.0,1253799.043,North Central,14.041688734542085,1119.731683484932,7.0
6816,12849,Borno,Apartment,3.0,5.0,3.0,1109003.194,North East,13.918972146400494,1053.0922058395456,1.667
6817,3643,Adamawa,Semi-detached duplex,5.0,1.0,1.0,1606556.985,North East,14.289603928430893,1267.5002899407953,0.2
6818,2355,Cross River,Mansion,4.0,5.0,3.0,5760959.722,South South,15.566614637195547,2400.1999337555194,1.25
6820,1294,Zamfara,Townhouse,3.0,1.0,3.0,1247196.639,North West,14.03640890188564,1116.7795838929005,0.333
6822,10909,Lagos,Semi-detached duplex,9.0,2.0,3.0,4694730.183,South West,15.361951199963508,2166.7326053299703,0.222
6823,3437,Taraba,Townhouse,7.0,4.0,4.0,2494033.396,North East,14.729411795669757,1579.2508971028005,0.571
6824,1142,Plateau,Detached duplex,2.0,2.0,3.0,1384963.64,North Central,14.141184444551387,1176.8447816088576,1.0
6825,4374,Enugu,Semi-detached duplex,2.0,7.0,3.0,1730907.349,South East,14.364156308173575,1315.6395209174889,3.5
6826,10598,Rivers,Townhouse,7.0,2.0,1.0,3390661.839,South South,15.036535693044565,1841.374985981943,0.286
6827,8376,Benue,Mansion,6.0,1.0,6.0,3708941.283,North Central,15.126257025394677,1925.861179576555,0.167
6829,2135,Abia,Bungalow,3.0,6.0,4.0,1277861.429,South East,14.060698480028355,1130.4253310148354,2.0
6830,2406,Enugu,Bungalow,9.0,6.0,1.0,2936028.668,South East,14.89256843297405,1713.4843646791762,0.667
6831,9089,Abia,Flat,5.0,4.0,6.0,1612536.9,South East,14.293319211111166,1269.85703919772,0.8
6832,809,Kaduna,Flat,1.0,2.0,2.0,996346.0404,North West,13.811849906347348,998.171348216327,2.0
6833,5577,Delta,Semi-detached duplex,7.0,6.0,3.0,3209046.309,South South,14.98148435096325,1791.3811177412806,0.857
6834,12917,Enugu,Apartment,8.0,2.0,4.0,2538319.24,South East,14.74701270342827,1593.2103564815288,0.25
6835,2402,Rivers,Semi-detached duplex,4.0,5.0,6.0,2679974.091,South South,14.801317684902996,1637.06264113503,1.25
6836,557,Kano,Apartment,8.0,3.0,3.0,2288593.304,North West,14.643447909055302,1512.8097382023955,0.375
6840,1001,Benue,Detached duplex,5.0,2.0,2.0,1894026.245,North Central,14.454215409548732,1376.2362606035347,0.4
6842,10148,Jigawa,Terrace duplex,2.0,3.0,2.0,1217014.148,North West,14.011910997210226,1103.1836420107036,1.5
6843,1581,Katsina,Semi-detached duplex,1.0,1.0,2.0,1024414.059,North West,13.839631357344532,1012.1334195648319,1.0
6847,7804,Kano,Bungalow,1.0,1.0,4.0,1018933.092,North West,13.834266649597698,1009.4221574742651,1.0
6848,2234,Edo,Mansion,5.0,2.0,4.0,2449838.037,South South,14.711532472988784,1565.195846212224,0.4
6850,408,Nasarawa,Mansion,9.0,4.0,5.0,5339469.02,North Central,15.490636771535515,2310.729110042975,0.444
6851,11979,Jigawa,Apartment,2.0,5.0,3.0,964829.8033,North West,13.779706995128864,982.257503560039,2.5
6852,2864,Cross River,Semi-detached duplex,4.0,1.0,2.0,2040247.565,South South,14.528581713849587,1428.3723481641612,0.25
6853,1015,Osun,Townhouse,3.0,2.0,2.0,1561125.653,South West,14.260917691453391,1249.4501402617072,0.667
6854,2764,Oyo,Bungalow,2.0,3.0,4.0,1331705.306,South West,14.101970863863166,1153.9953665418245,1.5
6855,389,Yobe,Bungalow,5.0,2.0,4.0,1428542.045,North East,14.172164933191471,1195.2163172413602,0.4
6856,3268,Kogi,Semi-detached duplex,5.0,1.0,3.0,1476322.065,North Central,14.205064461559644,1215.0399437878575,0.2
6857,4826,Bayelsa,Detached duplex,1.0,1.0,6.0,2200259.11,South South,14.604085688666073,1483.327040810623,1.0
6858,3435,Gombe,Bungalow,1.0,2.0,2.0,936330.0404,North East,13.749723300573354,967.6414834017814,2.0
6859,2534,Sokoto,Semi-detached duplex,4.0,1.0,3.0,1339539.91,North West,14.107836762222462,1157.384944605726,0.25
6860,12379,Anambra,Terrace duplex,1.0,7.0,3.0,1491278.052,South East,14.21514406328188,1221.1789598580544,7.0
6861,12492,Nasarawa,Flat,4.0,2.0,1.0,983903.9596,North Central,13.799283569238481,991.9193311958387,0.5
6862,3617,Kaduna,Penthouse,4.0,1.0,4.0,2209063.823,North West,14.608079374243822,1486.2919709801301,0.25
6863,5657,Niger,Apartment,3.0,2.0,3.0,1186442.488,North Central,13.98646988170675,1089.2394080274546,0.667
6864,785,Kebbi,Flat,2.0,3.0,4.0,1025763.38,North West,13.840947654333421,1012.7997729067675,1.5
6865,9762,Benue,Mansion,9.0,3.0,5.0,4768640.206,North Central,15.377571750106343,2183.7216411438526,0.333
6866,6835,Sokoto,Semi-detached duplex,4.0,6.0,5.0,2184940.652,North West,14.597099224586882,1478.154475012676,1.5
6869,9844,Oyo,Semi-detached duplex,8.0,4.0,5.0,2987254.314,South West,14.909865233848542,1728.3675286234695,0.5
6870,3094,Kaduna,Semi-detached duplex,5.0,1.0,4.0,1794023.587,North West,14.399971469229053,1339.4116570345354,0.2
6872,2155,Bauchi,Terrace duplex,2.0,1.0,1.0,938330.9144,North East,13.75185795298041,968.6748238702191,0.5
6874,2165,Ekiti,Bungalow,8.0,3.0,1.0,2413103.995,South West,14.69642444148205,1553.4168774028433,0.375
6875,10434,Benue,Mansion,5.0,6.0,3.0,3666758.753,North Central,15.114818656233718,1914.8782606212856,1.2
6876,2509,Borno,Detached duplex,3.0,1.0,1.0,1354873.206,North East,14.119218433009785,1163.9902087217058,0.333
6877,628,Borno,Terrace duplex,3.0,2.0,1.0,1209728.53,North East,14.005906537029592,1099.8765976235698,0.667
6878,2706,Ebonyi,Detached duplex,4.0,6.0,2.0,1818497.733,South East,14.413521296776564,1348.5168641882087,1.5
6879,12134,Cross River,Apartment,4.0,4.0,5.0,1818271.731,South South,14.413397009547182,1348.433065079613,1.0
6880,2630,Borno,Terrace duplex,3.0,1.0,3.0,1162385.679,North East,13.965985070962729,1078.1399162446403,0.333
6882,3048,Delta,Detached duplex,4.0,2.0,4.0,2547412.134,South South,14.750588552414511,1596.0614443059515,0.5
6883,4390,Jigawa,Apartment,9.0,5.0,5.0,2175834.253,North West,14.592922713560528,1475.0709315148204,0.556
6885,2027,Kwara,Cottage,3.0,1.0,3.0,1273662.567,North Central,14.057407218964855,1128.566598389302,0.333
6887,1319,Akwa Ibom,Bungalow,2.0,2.0,3.0,1490678.57,South South,14.214741990358583,1220.9334830366477,1.0
6888,2224,Kogi,Terrace duplex,6.0,5.0,4.0,2138753.957,North Central,14.575733954332943,1462.447933090269,0.833
6889,1862,Ekiti,Cottage,1.0,2.0,2.0,828475.3102,South West,13.627342314801208,910.2061910358553,2.0
6890,3040,Borno,Bungalow,3.0,3.0,4.0,1074300.348,North East,13.887180168586443,1036.4846105948704,1.0
6891,5874,Imo,Mansion,4.0,6.0,5.0,3786642.621,South East,15.14699033248098,1945.9297574681364,1.5
6897,2058,Rivers,Flat,4.0,2.0,3.0,2174730.559,South South,14.592415333911505,1474.6967684917465,0.5
6900,7623,Yobe,Apartment,4.0,4.0,5.0,956787.5,North East,13.771336597711894,978.1551512924726,1.0
